id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
2610, Egyptian Lentil Soup, water, 3, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3762, Dragon Fruit Shake, brown sugar, 2, tablespoons, , 68.4, 17.6562, 0.0216, 0.0, , , 
3762, Dragon Fruit Shake, sparkling mineral water, 1, cup, chilled, -, -, -, -, , , 
3762, Dragon Fruit Shake, ice, 1, cup, crushed, 381.84, 38.184, 7.0520000000000005, 22.36, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3754, Vietnamese Stir-Fry, olive oil, 1/4, cup, , 477.36, 0.0, 0.0, 54.0, , , 
3754, Vietnamese Stir-Fry, garlic, 4, cloves, minced, 17.88, 3.9672, 0.7632, 0.06, , , 
3754, Vietnamese Stir-Fry, ginger root, 1, piece, minced, -, -, -, -, , , 
3754, Vietnamese Stir-Fry, fish sauce, 1/4, cup, , 25.2, 2.6208, 3.6432, 0.0072, , , 
3754, Vietnamese Stir-Fry, soy sauce, 1/4, cup, reduced sodium, 33.7875, 3.1429, 5.1892, 0.3634, , , 
3754, Vietnamese Stir-Fry, sesame oil, 1, dash, , -, -, -, -, , , 
3754, Vietnamese Stir-Fry, sirloin tip, 2, pounds, sliced, 1024.5357, 0.0, 207.4458, 15.504000000000001, , , 
3754, Vietnamese Stir-Fry, vegetable oil, 1, tablespoon, , 117.23200000000001, 0.0, 0.0, 13.6, , , 
3754, Vietnamese Stir-Fry, garlic, 2, cloves, minced, 17.88, 3.9672, 0.7632, 0.06, , , 
3754, Vietnamese Stir-Fry, green onion, 3, , cut, 57.51, 12.2262, 2.0661, 1.0011, , , 
3754, Vietnamese Stir-Fry, onion, 1, , sliced, 60.0, 14.01, 1.65, 0.15, , , 
3754, Vietnamese Stir-Fry, green bean, 2, cups, thawed, 62.0, 13.94, 3.66, 0.44, , , 
3754, Vietnamese Stir-Fry, beef broth, 1/2, cup, reduced sodium, 8.4, 0.048, 1.368, 0.264, , , 
3754, Vietnamese Stir-Fry, lime juice, 2, tablespoons, , 7.5625, 2.5469999999999997, 0.127, 0.0212, , , 
3754, Vietnamese Stir-Fry, thai basil, 1, tablespoon, chopped, -, -, -, -, , , 
3754, Vietnamese Stir-Fry, mint, 1, tablespoon, chopped, 2.508, 0.4794, 0.1875, 0.0416, , , 
3754, Vietnamese Stir-Fry, red pepper flake, 1, pinch, , -, -, -, -, , , 
3754, Vietnamese Stir-Fry, black pepper, 1/2, teaspoon, ground, 2.8865, 0.7354, 0.1195, 0.0375, , , 
3754, Vietnamese Stir-Fry, cilantro, 1/4, cup, chopped, 0.92, 0.1468, 0.0852, 0.0208, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3763, Vietnamese Chicken Salad, green chile pepper, 1, tablespoon, chopped, 3.75, 0.8869, 0.1875, 0.0188, , , 
3763, Vietnamese Chicken Salad, rice vinegar, 1, tablespoon, , -, -, -, -, , , 
3763, Vietnamese Chicken Salad, lime juice, 2, tablespoons, , 7.5625, 2.5469999999999997, 0.127, 0.0212, , , 
3763, Vietnamese Chicken Salad, asian fish sauce, 3, tablespoons, , -, -, -, -, , , 
3763, Vietnamese Chicken Salad, garlic, 3, cloves, minced, 13.41, 2.9754, 0.5724, 0.045, , , 
3763, Vietnamese Chicken Salad, white sugar, 1, tablespoon, , 48.762, 12.5975, 0.0, 0.0, , , 
3763, Vietnamese Chicken Salad, asian sesame oil, 1, tablespoon, toasted, -, -, -, -, , , 
3763, Vietnamese Chicken Salad, vegetable oil, 2, tablespoons, , 234.46400000000003, 0.0, 0.0, 27.2, , , 
3763, Vietnamese Chicken Salad, black pepper, 1, teaspoon, , 5.773, 1.4708, 0.239, 0.075, , , 
3763, Vietnamese Chicken Salad, chicken breast half, 2, , cooked skinless boneless shredded, -, -, -, -, , , 
3763, Vietnamese Chicken Salad, head cabbage, 1/2, , cored sliced, -, -, -, -, , , 
3763, Vietnamese Chicken Salad, carrot, 1, , cut, 52.48, 12.2624, 1.1904, 0.3072, , , 
3763, Vietnamese Chicken Salad, onion, 1/3, , chopped, 21.3333, 4.9813, 0.5867, 0.0533, , , 
3763, Vietnamese Chicken Salad, peanut, 1/3, cup, chopped roasted, 275.94, 7.8499, 12.556, 23.9635, , , 
3763, Vietnamese Chicken Salad, cilantro, 1/3, cup, chopped, 1.2267, 0.1957, 0.1136, 0.0277, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3764, Vietnamese-Style Shrimp Soup, vegetable oil, 1, tablespoon, , 117.23200000000001, 0.0, 0.0, 13.6, , , 
3764, Vietnamese-Style Shrimp Soup, garlic, 2, teaspoons, minced, 8.344, 1.8514, 0.3562, 0.027999999999999997, , , 
3764, Vietnamese-Style Shrimp Soup, ginger root, 2, teaspoons, minced, 3.2, 0.7108, 0.0728, 0.03, , , 
3764, Vietnamese-Style Shrimp Soup, spinach, 1, package, chopped thawed drained, -, -, -, -, , , 
3764, Vietnamese-Style Shrimp Soup, salt black pepper, to taste, , , -, -, -, -, , , 
3764, Vietnamese-Style Shrimp Soup, chicken stock, 2, quarts, , -, -, -, -, , , 
3764, Vietnamese-Style Shrimp Soup, shrimp stock, 1, cup, , -, -, -, -, , , 
3764, Vietnamese-Style Shrimp Soup, pepper sauce, 1, teaspoon, , -, -, -, -, , , 
3764, Vietnamese-Style Shrimp Soup, hoisin sauce, 1, teaspoon, , 11.7333, 2.3509, 0.1765, 0.1808, , , 
3764, Vietnamese-Style Shrimp Soup, shrimp, 20, , peeled deveined, -, -, -, -, , , 
3764, Vietnamese-Style Shrimp Soup, rice noodle, 1, package, , -, -, -, -, , , 
3764, Vietnamese-Style Shrimp Soup, green onion, 2, , chopped, 38.34, 8.1508, 1.3774, 0.6674, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3761, Vietnamese Aromatic Lamb Chops, lamb loin chop, 15, , , -, -, -, -, , , 
3761, Vietnamese Aromatic Lamb Chops, garlic, 2, cloves, sliced, 8.94, 1.9836, 0.3816, 0.03, , , 
3761, Vietnamese Aromatic Lamb Chops, garlic powder, 1, teaspoon, , 10.261, 2.2546, 0.5131, 0.0226, , , 
3761, Vietnamese Aromatic Lamb Chops, chili powder, 1, pinch, , 0.4759, 0.0839, 0.0227, 0.0241, , , 
3761, Vietnamese Aromatic Lamb Chops, white sugar, 2, tablespoons, , 97.524, 25.195, 0.0, 0.0, , , 
3761, Vietnamese Aromatic Lamb Chops, black pepper, to taste, , ground, 0.0, 0.0, 0.0, 0.0, , , 
3761, Vietnamese Aromatic Lamb Chops, lime juice, 1, tablespoon, , 3.7812, 1.2735, 0.0635, 0.0106, , , 
3761, Vietnamese Aromatic Lamb Chops, soy sauce, 1, tablespoon, , 8.48, 0.7888, 1.3024, 0.0912, , , 
3761, Vietnamese Aromatic Lamb Chops, olive oil, 2, tablespoons, , 238.68, 0.0, 0.0, 27.0, , , 
3761, Vietnamese Aromatic Lamb Chops, cilantro, 1/4, cup, chopped, 0.92, 0.1468, 0.0852, 0.0208, , , 
3761, Vietnamese Aromatic Lamb Chops, lime wedge, 2, , , -, -, -, -, , , 
3761, Vietnamese Aromatic Lamb Chops, lemon wedge, 2, , , -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3765, Vietnamese Beef Noodle Soup, rice noodle, 4, ounces, , 414.96, 91.4052, 6.7829999999999995, 0.6384, , , 
3765, Vietnamese Beef Noodle Soup, water, 6, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3765, Vietnamese Beef Noodle Soup, beef broth, 3, cans, condensed, -, -, -, -, , , 
3765, Vietnamese Beef Noodle Soup, ginger root, 1, teaspoon, chopped, 1.6, 0.3554, 0.0364, 0.015, , , 
3765, Vietnamese Beef Noodle Soup, kosher salt, 1/2, teaspoon, , 100.8669, 0.0, 22.4401, 0.5667, , , 
3765, Vietnamese Beef Noodle Soup, thai chile, 1, , chopped, 100.8669, 0.0, 22.4401, 0.5667, , , 
3765, Vietnamese Beef Noodle Soup, steak, 1/2, pound, boneless sliced round, 278.8006, 0.0, 49.0508, 7.684, , , 
3765, Vietnamese Beef Noodle Soup, basil, 1/4, pound, , 26.0816, 3.0051, 3.572, 0.7257, , , 
3765, Vietnamese Beef Noodle Soup, cilantro, 4, tablespoons, snipped, 0.92, 0.1468, 0.0852, 0.0208, , , 
3765, Vietnamese Beef Noodle Soup, mung bean sprout, 1/4, pound, , 100.8669, 0.0, 22.4401, 0.5667, , , 
3765, Vietnamese Beef Noodle Soup, green onion, 4, , sliced, 76.68, 16.3016, 2.7548, 1.3348, , , 
3765, Vietnamese Beef Noodle Soup, wedge lime, 4, , , 100.8669, 0.0, 22.4401, 0.5667, , , 
3765, Vietnamese Beef Noodle Soup, hot pepper sauce, , , , -, -, -, -, , , 
3765, Vietnamese Beef Noodle Soup, oyster sauce, , , , -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3760, Goi Cuon (Vietnamese Spring Roll with Pork and Prawns), pork tenderloin, 1/2, pound, cut, 272.0006, 0.0, 46.8068, 8.0014, , , 
3760, Goi Cuon (Vietnamese Spring Roll with Pork and Prawns), prawn, 1/2, pound, peeled deveined, 201.7338, 0.0, 44.8801, 1.1333, , , 
3760, Goi Cuon (Vietnamese Spring Roll with Pork and Prawns), rice vermicelli noodle, 1/4, pound, , 201.7338, 0.0, 44.8801, 1.1333, , , 
3760, Goi Cuon (Vietnamese Spring Roll with Pork and Prawns), cilantro, 1, bunch, , -, -, -, -, , , 
3760, Goi Cuon (Vietnamese Spring Roll with Pork and Prawns), spring onion, 5, , cut, -, -, -, -, , , 
3760, Goi Cuon (Vietnamese Spring Roll with Pork and Prawns), mint leaf, 1/4, cup, , 201.7338, 0.0, 44.8801, 1.1333, , , 
3760, Goi Cuon (Vietnamese Spring Roll with Pork and Prawns), head romaine lettuce, 1/4, , cut, 201.7338, 0.0, 44.8801, 1.1333, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3766, Vietnamese Style Vegetarian Curry Soup, vegetable oil, 2, tablespoons, , 234.46400000000003, 0.0, 0.0, 27.2, , , 
3766, Vietnamese Style Vegetarian Curry Soup, onion, 1, , chopped, 64.0, 14.944, 1.76, 0.16, , , 
3766, Vietnamese Style Vegetarian Curry Soup, shallot, 2, , sliced, 230.4, 53.76, 8.0, 0.32, , , 
3766, Vietnamese Style Vegetarian Curry Soup, garlic, 2, cloves, chopped, 8.94, 1.9836, 0.3816, 0.03, , , 
3766, Vietnamese Style Vegetarian Curry Soup, ginger root, 2, inch, sliced, -, -, -, -, , , 
3766, Vietnamese Style Vegetarian Curry Soup, lemon grass, 1, , cut, 1.3819, 0.3533, 0.0254, 0.0068, , , 
3766, Vietnamese Style Vegetarian Curry Soup, curry powder, 4, tablespoons, , 81.9, 14.0692, 3.6011, 3.5305, , , 
3766, Vietnamese Style Vegetarian Curry Soup, green bell pepper, 1, , chopped, 29.19, 6.394, 1.0008, 0.3753, , , 
3766, Vietnamese Style Vegetarian Curry Soup, carrot, 2, , peeled sliced, 104.96, 24.5248, 2.3808, 0.6144, , , 
3766, Vietnamese Style Vegetarian Curry Soup, mushroom, 8, , sliced, -, -, -, -, , , 
3766, Vietnamese Style Vegetarian Curry Soup, tofu, 1, pound, fried cut, 653.1738, 12.6099, 78.3355, 39.5533, , , 
3766, Vietnamese Style Vegetarian Curry Soup, vegetable broth, 4, cups, , 649.44, 105.288, 23.8128, 15.3504, , , 
3766, Vietnamese Style Vegetarian Curry Soup, water, 4, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3766, Vietnamese Style Vegetarian Curry Soup, vegetarian fish sauce, 2, tablespoons, , -, -, -, -, , , 
3766, Vietnamese Style Vegetarian Curry Soup, red pepper flake, 2, teaspoons, , -, -, -, -, , , 
3766, Vietnamese Style Vegetarian Curry Soup, bay leaf, 1, , , -, -, -, -, , , 
3766, Vietnamese Style Vegetarian Curry Soup, kaffir lime leaf, 2, , , -, -, -, -, , , 
3766, Vietnamese Style Vegetarian Curry Soup, potato, 8, , quartered, -, -, -, -, , , 
3766, Vietnamese Style Vegetarian Curry Soup, coconut milk, 1, can, , 827.5862, 19.934, 8.2399, 85.7811, , , 
3766, Vietnamese Style Vegetarian Curry Soup, bean sprout, 2, cups, , -, -, -, -, , , 
3766, Vietnamese Style Vegetarian Curry Soup, cilantro, 8, sprigs, chopped, 4.0889, 0.6524, 0.3787, 0.0924, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3767, Pho Ga Soup, vegetable oil, 1, tablespoon, , 117.23200000000001, 0.0, 0.0, 13.6, , , 
3767, Pho Ga Soup, yellow onion, 1, , chopped, -, -, -, -, , , 
3767, Pho Ga Soup, baby bella mushroom, 1, package, chopped, -, -, -, -, , , 
3767, Pho Ga Soup, garlic, 4, cloves, minced, 17.88, 3.9672, 0.7632, 0.06, , , 
3767, Pho Ga Soup, water, 8, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3767, Pho Ga Soup, chicken bouillon, 8, teaspoons, , 42.72, 2.8816, 2.6656, 2.2208, , , 
3767, Pho Ga Soup, chicken breast, 2, , cooked shredded, 1560.3596, 0.0, 189.1482, 83.9147, , , 
3767, Pho Ga Soup, green onion, 4, , chopped, 76.68, 16.3016, 2.7548, 1.3348, , , 
3767, Pho Ga Soup, cilantro, 1/3, cup, chopped, 1.2267, 0.1957, 0.1136, 0.0277, , , 
3767, Pho Ga Soup, bean sprout, 2, cups, , -, -, -, -, , , 
3767, Pho Ga Soup, lime, 1, , sliced, -, -, -, -, , , 
3767, Pho Ga Soup, sriracha sauce, 1, dash, , -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3773, Authentic Pho, beef soup, 4, pounds, bone, 1016.0481, 115.2126, 57.5156, 28.8485, , , 
3773, Authentic Pho, onion, 1, , unpeeled cut, 64.0, 14.944, 1.76, 0.16, , , 
3773, Authentic Pho, ginger, 5, slices, , 8.8, 1.9547, 0.2002, 0.0825, , , 
3773, Authentic Pho, salt, 1, tablespoon, , -, -, -, -, , , 
3773, Authentic Pho, star anise, 2, pods, , -, -, -, -, , , 
3773, Authentic Pho, fish sauce, 2 1/2, tablespoons, , 15.75, 1.6380000000000001, 2.2769999999999997, 0.0045, , , 
3773, Authentic Pho, water, 4, quarts, , -, -, -, -, , , 
3773, Authentic Pho, rice noodle, 1, package, , -, -, -, -, , , 
3773, Authentic Pho, beef sirloin, 1 1/2, pounds, sliced, 1366.8031, 0.0, 138.0403, 86.4282, , , 
3773, Authentic Pho, cilantro, 1/2, cup, chopped, 1.84, 0.2936, 0.1704, 0.0416, , , 
3773, Authentic Pho, green onion, 1, tablespoon, chopped, 1.62, 0.3444, 0.0582, 0.0282, , , 
3773, Authentic Pho, bean sprout, 1 1/2, cups, , -, -, -, -, , , 
3773, Authentic Pho, thai basil, 1, bunch, , -, -, -, -, , , 
3773, Authentic Pho, lime, 1, , cut, -, -, -, -, , , 
3773, Authentic Pho, hoisin sauce, 1/4, cup, , 140.8, 28.2112, 2.1184, 2.1696, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3769, Minh-ai's Bitter Melon Soup, pork, 1/2, pound, ground, 852.768, 0.0, 31.5479, 79.5388, , , 
3769, Minh-ai's Bitter Melon Soup, soy sauce, 2, tablespoons, , 16.96, 1.5776, 2.6048, 0.1824, , , 
3769, Minh-ai's Bitter Melon Soup, garlic powder, 1/8, teaspoon, , 1.2826, 0.2818, 0.0641, 0.0028, , , 
3769, Minh-ai's Bitter Melon Soup, black pepper, 1/8, teaspoon, ground, 0.7216, 0.1839, 0.0299, 0.0094, , , 
3769, Minh-ai's Bitter Melon Soup, bitter melon, 1, , , -, -, -, -, , , 
3769, Minh-ai's Bitter Melon Soup, water, 4, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3769, Minh-ai's Bitter Melon Soup, soy sauce, 1, teaspoon, , 16.96, 1.5776, 2.6048, 0.1824, , , 
3769, Minh-ai's Bitter Melon Soup, fish sauce, 1, teaspoon, , 2.1, 0.2184, 0.3036, 0.0006, , , 
3769, Minh-ai's Bitter Melon Soup, green onion, 1, , sliced, 19.17, 4.0754, 0.6887, 0.3337, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3770, Vietnamese Chicken and Long-Grain Rice Congee, jasmine rice, 1/8, cup, uncooked, -, -, -, -, , , 
3770, Vietnamese Chicken and Long-Grain Rice Congee, chicken, 1, , , -, -, -, -, , , 
3770, Vietnamese Chicken and Long-Grain Rice Congee, ginger root, 3, pieces, , -, -, -, -, , , 
3770, Vietnamese Chicken and Long-Grain Rice Congee, lemon grass, 1, , chopped, 1.3819, 0.3533, 0.0254, 0.0068, , , 
3770, Vietnamese Chicken and Long-Grain Rice Congee, salt, 1, tablespoon, , -, -, -, -, , , 
3770, Vietnamese Chicken and Long-Grain Rice Congee, cilantro, 1/4, cup, chopped, 0.92, 0.1468, 0.0852, 0.0208, , , 
3770, Vietnamese Chicken and Long-Grain Rice Congee, chive, 1/8, cup, chopped, 1.8, 0.261, 0.1962, 0.0438, , , 
3770, Vietnamese Chicken and Long-Grain Rice Congee, black pepper, to taste, , ground, 0.0, 0.0, 0.0, 0.0, , , 
3770, Vietnamese Chicken and Long-Grain Rice Congee, lime, 1, , cut, -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3771, Day After Thanksgiving Turkey Pho, cardamom pod, 1, , , -, -, -, -, , , 
3771, Day After Thanksgiving Turkey Pho, clove, 2, , , 11.508, 2.7523, 0.2507, 0.546, , , 
3771, Day After Thanksgiving Turkey Pho, anise pod, 1, star, , -, -, -, -, , , 
3771, Day After Thanksgiving Turkey Pho, fennel seed, 1, teaspoon, , 6.9, 1.0458, 0.316, 0.2974, , , 
3771, Day After Thanksgiving Turkey Pho, coriander seed, 2, teaspoons, , 10.728, 1.9796, 0.4453, 0.6397, , , 
3771, Day After Thanksgiving Turkey Pho, ginger, 1, piece, peeled smashed, -, -, -, -, , , 
3771, Day After Thanksgiving Turkey Pho, onion, 1/2, , peeled, 32.0, 7.472, 0.88, 0.08, , , 
3771, Day After Thanksgiving Turkey Pho, turkey carcass, 1, , , -, -, -, -, , , 
3771, Day After Thanksgiving Turkey Pho, water, 8, cups, , 0.0, 0.0, 0.0, 0.0, , , 
3771, Day After Thanksgiving Turkey Pho, flat rice noodle, 1, package, , -, -, -, -, , , 
3771, Day After Thanksgiving Turkey Pho, fish sauce, 1/4, cup, , 25.2, 2.6208, 3.6432, 0.0072, , , 
3771, Day After Thanksgiving Turkey Pho, salt, to taste, , , -, -, -, -, , , 
3771, Day After Thanksgiving Turkey Pho, turkey, 1, cup, shredded cooked, -, -, -, -, , , 
3771, Day After Thanksgiving Turkey Pho, basil leaf, 1, tablespoon, shredded, -, -, -, -, , , 
3771, Day After Thanksgiving Turkey Pho, cilantro, 1, tablespoon, chopped, 0.23, 0.0367, 0.0213, 0.0052, , , 
3771, Day After Thanksgiving Turkey Pho, onion, 1/4, , sliced, 32.0, 7.472, 0.88, 0.08, , , 
3771, Day After Thanksgiving Turkey Pho, lime, 1, , cut, -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3772, Vegetarian Pho (Vietnamese Noodle Soup), broth, , , , -, -, -, -, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), vegetable stock, 10, cups, , 110.5, 20.553, 5.303999999999999, 1.547, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), onion, 1, , peeled halved, 64.0, 14.944, 1.76, 0.16, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), soy sauce, 1/4, cup, , 33.7875, 3.1429, 5.1892, 0.3634, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), garlic, 8, cloves, chopped, 35.76, 7.9344, 1.5264, 0.12, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), cinnamon, 2, , , -, -, -, -, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), ginger, 2, teaspoons, ground, 3.2, 0.7108, 0.0728, 0.03, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), star anise, 2, pods, , -, -, -, -, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), bay leaf, 2, , , -, -, -, -, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), soup, , , , -, -, -, -, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), vegetable oil, 2, tablespoons, , 234.46400000000003, 0.0, 0.0, 27.2, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), tofu, 2, packages, drained cut firm, -, -, -, -, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), enoki mushroom, 8, ounces, , 83.9145, 17.7128, 6.0328, 0.6577, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), scallion, 4, , sliced, 128.0, 29.36, 7.32, 0.76, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), cilantro, 1/2, cup, chopped, 1.84, 0.2936, 0.1704, 0.0416, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), lime, 1, , cut, -, -, -, -, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), jalapeno pepper, 2, , sliced, 3.2625, 0.7312, 0.1024, 0.0416, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), mung bean sprout, 1/4, cup, , -, -, -, -, , , 
3772, Vegetarian Pho (Vietnamese Noodle Soup), thai basil leaf, 1/4, cup, , -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3774, Pho, beef shank, 4, pounds, bone, 2322.4320000000002, 0.0, 394.63199999999995, 69.8544, , , 
3774, Pho, onion, 1, , , 64.0, 14.944, 1.76, 0.16, , , 
3774, Pho, ginger root, 5, slices, , 8.8, 1.9547, 0.2002, 0.0825, , , 
3774, Pho, star anise, 1, pod, , -, -, -, -, , , 
3774, Pho, salt, 1, teaspoon, , -, -, -, -, , , 
3774, Pho, fish sauce, 2 1/2, tablespoons, , 15.75, 1.6380000000000001, 2.2769999999999997, 0.0045, , , 
3774, Pho, rice noodle, 1, package, , -, -, -, -, , , 
3774, Pho, beef sirloin, 1/2, pound, cooked sliced, 455.601, 0.0, 46.0134, 28.8094, , , 
3774, Pho, green onion, 3, , chopped, 57.51, 12.2262, 2.0661, 1.0011, , , 
3774, Pho, bean sprout, 1 1/2, cups, , -, -, -, -, , , 
3774, Pho, cilantro, 6, sprigs, , 3.0667, 0.4893, 0.284, 0.0693, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3775, Beef Pho, beef knuckle meat, 5, pounds, , 50.4333, 0.0, 11.22, 0.2833, , , 
3775, Beef Pho, beef oxtail, 2, pounds, , 50.4333, 0.0, 11.22, 0.2833, , , 
3775, Beef Pho, white radish, 1, , sliced, -, -, -, -, , , 
3775, Beef Pho, onion, 2, , chopped, 128.0, 29.888, 3.52, 0.32, , , 
3775, Beef Pho, star anise pod, 2, ounces, , 50.4333, 0.0, 11.22, 0.2833, , , 
3775, Beef Pho, cinnamon, 1/2, , , -, -, -, -, , , 
3775, Beef Pho, clove, 2, , , 11.508, 2.7523, 0.2507, 0.546, , , 
3775, Beef Pho, black peppercorn, 1, teaspoon, , 50.4333, 0.0, 11.22, 0.2833, , , 
3775, Beef Pho, ginger root, 1, slice, , 1.76, 0.3909, 0.04, 0.0165, , , 
3775, Beef Pho, white sugar, 1, tablespoon, , 48.762, 12.5975, 0.0, 0.0, , , 
3775, Beef Pho, salt, 1, tablespoon, , -, -, -, -, , , 
3775, Beef Pho, fish sauce, 1, tablespoon, , 6.3, 0.6552, 0.9108, 0.0018, , , 
3775, Beef Pho, flat rice noodle, 1 1/2, pounds, , 50.4333, 0.0, 11.22, 0.2833, , , 
3775, Beef Pho, beef sirloin, 1/2, pound, , 297.108, 0.0, 50.1001, 9.2534, , , 
3775, Beef Pho, topping, , , , -, -, -, -, , , 
3775, Beef Pho, pepper sauce, Sriracha, , , -, -, -, -, , , 
3775, Beef Pho, hoisin sauce, , , , -, -, -, -, , , 
3775, Beef Pho, onion, , , sliced, 128.0, 29.888, 3.52, 0.32, , , 
3775, Beef Pho, cilantro, , , chopped, -, -, -, -, , , 
3775, Beef Pho, bean sprout, , , , 50.4333, 0.0, 11.22, 0.2833, , , 
3775, Beef Pho, thai basil, , , sweet, 50.4333, 0.0, 11.22, 0.2833, , , 
3775, Beef Pho, green onion, , , sliced, -, -, -, -, , , 
3775, Beef Pho, lime, , , quartered, -, -, -, -, , , 
id, name, Ingredient Name, Quantity, Unit, State, Energy (kcal), Carbohydrates, Protein (g), Total Lipid (Fat) (g), 
3776, Vietnamese Beef Pho, beef broth, 4, quarts, , -, -, -, -, , , 
3776, Vietnamese Beef Pho, onion, 1, , sliced, 60.0, 14.01, 1.65, 0.15, , , 
3776, Vietnamese Beef Pho, ginger root, 6, slices, , 10.56, 2.3456, 0.2402, 0.099, , , 
3776, Vietnamese Beef Pho, lemon grass, 1, , , 1.3819, 0.3533, 0.0254, 0.0068, , , 
3776, Vietnamese Beef Pho, cinnamon, 1, , , -, -, -, -, , , 
3776, Vietnamese Beef Pho, black peppercorn, 1, teaspoon, , 201.7338, 0.0, 44.8801, 1.1333, , , 
3776, Vietnamese Beef Pho, sirloin tip, 1, pound, cut, 512.2678, 0.0, 103.7229, 7.752000000000001, , , 
3776, Vietnamese Beef Pho, bean sprout, 1/2, pound, , 201.7338, 0.0, 44.8801, 1.1333, , , 
